document_id,document_number,sentence
4315b78d75fa0c5636e46f689efe15f79065148e6afc71e45cdd2e66005e6f33,37/2018/TT-BGTVT,công việc được ưu tiên gồm sửa chữa cầu yếu
4315b78d75fa0c5636e46f689efe15f79065148e6afc71e45cdd2e66005e6f33,37/2018/TT-BGTVT,công việc được ưu tiên gồm sửa chữa cầu hẹp
4315b78d75fa0c5636e46f689efe15f79065148e6afc71e45cdd2e66005e6f33,37/2018/TT-BGTVT,công việc được ưu tiên gồm sửa chữa các tuyến đường hư hỏng mất an toàn giao thông
4315b78d75fa0c5636e46f689efe15f79065148e6afc71e45cdd2e66005e6f33,37/2018/TT-BGTVT,công việc được ưu tiên gồm sửa chữa định kỳ lớp mặt đường của các tuyến đã khai thác quá thời hạn thiết kế để khôi phục các chỉ tiêu kỹ thuật
4315b78d75fa0c5636e46f689efe15f79065148e6afc71e45cdd2e66005e6f33,37/2018/TT-BGTVT,"các chỉ tiêu kỹ thuật bao gồm mức độ rạn nứt, chỉ số độ gồ ghề và chỉ số nhám"
4315b78d75fa0c5636e46f689efe15f79065148e6afc71e45cdd2e66005e6f33,37/2018/TT-BGTVT,các chỉ tiêu kỹ thuật phải theo tiêu chuẩn thiết kế
4315b78d75fa0c5636e46f689efe15f79065148e6afc71e45cdd2e66005e6f33,37/2018/TT-BGTVT,công việc được ưu tiên gồm các công việc cần thiết khác liên quan
4315b78d75fa0c5636e46f689efe15f79065148e6afc71e45cdd2e66005e6f33,37/2018/TT-BGTVT,tuyến đường ưu tiên gồm đường ô tô cao tốc
4315b78d75fa0c5636e46f689efe15f79065148e6afc71e45cdd2e66005e6f33,37/2018/TT-BGTVT,tuyến đường ưu tiên bảo đảm quốc phòng an ninh của cả nước và các vùng kinh tế trọng điểm
6ec5b1bc7b51fd48b456c06d23de6fd1f2c84a72d98544d9a276ee0c11fb03fe,37/2018/TT-BGTVT,tổng cục đường bộ việt nam không được vượt kinh phí ghi cho danh mục đã được chấp thuận
86acd3d8e366d87456dafb993556e96941b13330e041ed6b4f715432a758fc57,37/2018/TT-BGTVT,"các công việc bảo trì và chi phí thực hiện bảo trì trong kế hoạch bảo trì hàng năm không được vượt quy định tại hợp đồng dự án, trừ trường hợp quy định tại điểm b khoản này"
d6721b1d0cd6ed52af87afc23dbf468205518ebdc7acdb8cd79db206bd992e23,37/2018/TT-BGTVT,việc thực hiện kế hoạch bảo trì đối với hệ thống đường trung ương như sau
dce5af4ec8b9a1de1f22cad4a5931ded90e94037b695f5cf0ce50be21cac7dd8,37/2018/TT-BGTVT,doanh nghiệp dự án bảo đảm giao thông an toàn và thông suốt
dce5af4ec8b9a1de1f22cad4a5931ded90e94037b695f5cf0ce50be21cac7dd8,37/2018/TT-BGTVT,doanh nghiệp dự án bảo đảm chất lượng công trình
01fad5dfd2019bdef48138defca004e49bad9f9b6bdae2993b06c6830caf8a3f,37/2018/TT-BGTVT,việc thực hiện kế hoạch bảo trì phải bảo đảm các yêu cầu tại khoản 5 điều này
d9e0dbed02f57d0f07c063c5af7fe4d4e11c4c64446063874704c30f8998bc40,37/2018/TT-BGTVT,kiểm tra chất lượng công trình kiểm tra công trình đường bộ thực hiện theo kế hoạch bảo trì và quy định tại khoản 1 điều 4 thông tư này
06cd56c56702f360fe872bfb5e4af441faeedecc20f8abf9ffb5dbc764934f27,37/2018/TT-BGTVT,kiểm tra chất lượng công trình quan trắc công trình đường bộ thực hiện theo kế hoạch bảo trì và quy định tại khoản 2 điều 4 thông tư này
06cd56c56702f360fe872bfb5e4af441faeedecc20f8abf9ffb5dbc764934f27,37/2018/TT-BGTVT,tổ chức thực hiện quan trắc công trình phải lập báo cáo kết quả quan trắc
06cd56c56702f360fe872bfb5e4af441faeedecc20f8abf9ffb5dbc764934f27,37/2018/TT-BGTVT,cá nhân thực hiện quan trắc công trình phải lập báo cáo kết quả quan trắc
7f538886782b759bfaa71c15c4f474cb5a95c607f4560a2b5dd136b77210bf79,37/2018/TT-BGTVT,kiểm tra chất lượng công trình thực hiện theo kế hoạch bảo trì và quy định tại khoản 3 điều 4 thông tư này
7f538886782b759bfaa71c15c4f474cb5a95c607f4560a2b5dd136b77210bf79,37/2018/TT-BGTVT,quan trắc chất lượng công trình thực hiện theo kế hoạch bảo trì và quy định tại khoản 3 điều 4 thông tư này
7f538886782b759bfaa71c15c4f474cb5a95c607f4560a2b5dd136b77210bf79,37/2018/TT-BGTVT,kiểm định chất lượng công trình thực hiện theo kế hoạch bảo trì và quy định tại khoản 3 điều 4 thông tư này
7f538886782b759bfaa71c15c4f474cb5a95c607f4560a2b5dd136b77210bf79,37/2018/TT-BGTVT,tổ chức thực hiện kiểm định phải lập báo cáo kết quả kiểm định
7f538886782b759bfaa71c15c4f474cb5a95c607f4560a2b5dd136b77210bf79,37/2018/TT-BGTVT,cá nhân thực hiện kiểm định phải lập báo cáo kết quả kiểm định
05c613ac401cc6b1af01ad258f46f057feb6bfb92445e1c4bd340edfbf1c3f41,37/2018/TT-BGTVT,sửa chữa định kỳ công trình đường bộ được thực hiện theo quy định tại điểm a khoản 5 điều 4 thông tư này
05c613ac401cc6b1af01ad258f46f057feb6bfb92445e1c4bd340edfbf1c3f41,37/2018/TT-BGTVT,sửa chữa đột xuất công trình có quy định tương tự quy định về sửa chữa định kỳ công trình
05c613ac401cc6b1af01ad258f46f057feb6bfb92445e1c4bd340edfbf1c3f41,37/2018/TT-BGTVT,kế hoạch sửa chữa bao gồm tên bộ phận công trình cần sửa chữa hoặc thiết bị cần sửa chữa
05c613ac401cc6b1af01ad258f46f057feb6bfb92445e1c4bd340edfbf1c3f41,37/2018/TT-BGTVT,kế hoạch sửa chữa bao gồm tên bộ phận công trình cần thay thế hoặc thiết bị cần thay thế
05c613ac401cc6b1af01ad258f46f057feb6bfb92445e1c4bd340edfbf1c3f41,37/2018/TT-BGTVT,kế hoạch sửa chữa bao gồm lý do sửa chữa hoặc thay thế
05c613ac401cc6b1af01ad258f46f057feb6bfb92445e1c4bd340edfbf1c3f41,37/2018/TT-BGTVT,kế hoạch sửa chữa bao gồm mục tiêu sửa chữa hoặc thay thế
05c613ac401cc6b1af01ad258f46f057feb6bfb92445e1c4bd340edfbf1c3f41,37/2018/TT-BGTVT,kế hoạch sửa chữa bao gồm khối lượng công việc
05c613ac401cc6b1af01ad258f46f057feb6bfb92445e1c4bd340edfbf1c3f41,37/2018/TT-BGTVT,kế hoạch sửa chữa bao gồm dự toán chi phí
05c613ac401cc6b1af01ad258f46f057feb6bfb92445e1c4bd340edfbf1c3f41,37/2018/TT-BGTVT,kế hoạch sửa chữa bao gồm thời gian thực hiện
05c613ac401cc6b1af01ad258f46f057feb6bfb92445e1c4bd340edfbf1c3f41,37/2018/TT-BGTVT,kế hoạch sửa chữa bao gồm thời gian hoàn thành
f2d35a0eaaa3ec6a6580a5725263489c186cc5e83e3d4ad524cda4b4d58a0699,37/2018/TT-BGTVT,sửa chữa định kỳ và sửa chữa đột xuất công trình đường bộ được thực hiện theo quy định tại điểm b khoản 5 điều 4 thông tư này
f2d35a0eaaa3ec6a6580a5725263489c186cc5e83e3d4ad524cda4b4d58a0699,37/2018/TT-BGTVT,"các tác động đột xuất bao gồm gió, mưa bão, lũ lụt, động đất, va đập, cháy nổ hoặc những tác động đột xuất khác"
f2d35a0eaaa3ec6a6580a5725263489c186cc5e83e3d4ad524cda4b4d58a0699,37/2018/TT-BGTVT,sửa chữa khẩn cấp được thực hiện khi công trình không có trong kế hoạch bảo trì được phê duyệt
f2d35a0eaaa3ec6a6580a5725263489c186cc5e83e3d4ad524cda4b4d58a0699,37/2018/TT-BGTVT,tổng cục đường bộ việt nam thực hiện việc sửa chữa khẩn cấp nhằm đảm bảo an toàn giao thông và an toàn công trình
f2d35a0eaaa3ec6a6580a5725263489c186cc5e83e3d4ad524cda4b4d58a0699,37/2018/TT-BGTVT,tổng cục đường bộ việt nam chịu trách nhiệm về việc sử dụng kinh phí sửa chữa đột xuất
f2d35a0eaaa3ec6a6580a5725263489c186cc5e83e3d4ad524cda4b4d58a0699,37/2018/TT-BGTVT,tổng cục đường bộ việt nam chịu trách nhiệm về phương thức thực hiện sửa chữa đột xuất
73f32c1d97ff0717b4db49df4547df122e18f09864833d1d3facceaa91b5e266,37/2018/TT-BGTVT,sửa chữa định kỳ và sửa chữa đột xuất công trình đúng với công trình đường bộ đầu tư xây dựng và quản lý khai thác theo hình thức đối tác công tư
450ba927a7659f6e417ce0310241cad5f14fd15e185a1584ca677047e01d0269,37/2018/TT-BGTVT,thời hạn sửa chữa định kỳ là khoảng thời gian thực hiện sửa chữa theo quy định
450ba927a7659f6e417ce0310241cad5f14fd15e185a1584ca677047e01d0269,37/2018/TT-BGTVT,thời hạn sử dụng theo thiết kế của công trình được quy định trong quy chuẩn kỹ thuật áp dụng
450ba927a7659f6e417ce0310241cad5f14fd15e185a1584ca677047e01d0269,37/2018/TT-BGTVT,thời hạn sử dụng theo thiết kế của công trình được quy định trong tiêu chuẩn kỹ thuật áp dụng
450ba927a7659f6e417ce0310241cad5f14fd15e185a1584ca677047e01d0269,37/2018/TT-BGTVT,thời hạn sử dụng theo thiết kế của công trình được quy định trong nhiệm vụ thiết kế xây dựng công trình
450ba927a7659f6e417ce0310241cad5f14fd15e185a1584ca677047e01d0269,37/2018/TT-BGTVT,thời hạn sử dụng theo thiết kế của công trình phải được quy định trong nhiệm vụ thiết kế
450ba927a7659f6e417ce0310241cad5f14fd15e185a1584ca677047e01d0269,37/2018/TT-BGTVT,thời hạn dự kiến sử dụng cũng có thể được xác định theo số trục xe tiêu chuẩn tích lũy trong thiết kế so với số trục xe tiêu chuẩn tích lũy trong thời gian khai thác
450ba927a7659f6e417ce0310241cad5f14fd15e185a1584ca677047e01d0269,37/2018/TT-BGTVT,thời hạn sửa chữa định kỳ thiết bị lắp đặt vào công trình được quy định trong các tiêu chuẩn kỹ thuật có liên quan
450ba927a7659f6e417ce0310241cad5f14fd15e185a1584ca677047e01d0269,37/2018/TT-BGTVT,thời hạn sửa chữa định kỳ thiết bị lắp đặt vào công trình được quy định trong các quy chuẩn kỹ thuật có liên quan
450ba927a7659f6e417ce0310241cad5f14fd15e185a1584ca677047e01d0269,37/2018/TT-BGTVT,"thời hạn sửa chữa, thay thế định kỳ thiết bị lắp đặt vào công trình phải tuân thủ quy định về thời gian tính khấu hao tài sản cố định"
165b033c4bc4af712b9940f0c365b5ca630c546759476ee028e87b2d292c03de,37/2018/TT-BGTVT,"thời hạn sửa chữa định kỳ là khoảng thời gian thực hiện các công việc bảo dưỡng, sửa chữa công trình"
165b033c4bc4af712b9940f0c365b5ca630c546759476ee028e87b2d292c03de,37/2018/TT-BGTVT,các nguyên nhân gồm bộ phận công trình đường bộ khác với thiết kế
165b033c4bc4af712b9940f0c365b5ca630c546759476ee028e87b2d292c03de,37/2018/TT-BGTVT,các nguyên nhân gồm trong thời gian khai thác xuất hiện các nguyên nhân gây hư hỏng đột xuất
165b033c4bc4af712b9940f0c365b5ca630c546759476ee028e87b2d292c03de,37/2018/TT-BGTVT,"các nguyên nhân gồm tình hình và kết quả thực hiện công việc quản lý, bảo trì công trình"
165b033c4bc4af712b9940f0c365b5ca630c546759476ee028e87b2d292c03de,37/2018/TT-BGTVT,"các nguyên nhân gồm tình hình và kết quả thực hiện công việc quản lý, bảo trì hạng mục công trình và thiết bị lắp đặt vào công trình"
165b033c4bc4af712b9940f0c365b5ca630c546759476ee028e87b2d292c03de,37/2018/TT-BGTVT,"các nguyên nhân gồm chất lượng công trình vào khai thác, sử dụng"
a82ce9f50348421ba43f27dda47fa833cb5ad72f11681d71fcdfb7d877a7f6bc,37/2018/TT-BGTVT,"chủ sở hữu hoặc người quản lý, sử dụng công trình phải có biện pháp sửa chữa và khắc phục"
cfbc2b1ca7daa5dcd5afa4398a588e469e2387417ebeba688eb6399d14ce36f2,37/2018/TT-BGTVT,thời hạn sửa chữa định kỳ công trình hết tuổi thọ theo thiết kế
cfbc2b1ca7daa5dcd5afa4398a588e469e2387417ebeba688eb6399d14ce36f2,37/2018/TT-BGTVT,nếu tiếp tục sử dụng công trình thì phải thực hiện các nội dung quy định tại điều 23 thông tư này
2ed78909cedc31663d1c7386bdc09643da7a435efae6c0812abf001d3c2d6aec,37/2018/TT-BGTVT,việc đánh giá sự an toàn chịu lực và an toàn vận hành trong quá trình khai thác sử dụng công trình đường bộ được thực hiện theo quy định của pháp luật về quản lý chất lượng công trình xây dựng
2ed78909cedc31663d1c7386bdc09643da7a435efae6c0812abf001d3c2d6aec,37/2018/TT-BGTVT,việc đánh giá sự an toàn chịu lực và an toàn vận hành trong quá trình khai thác sử dụng công trình đường bộ được thực hiện theo quy định của pháp luật về bảo trì công trình xây dựng
b99cc637f5ae326d11920c72c48d65bfb5b8470d7702820e388912c3e50a6464,37/2018/TT-BGTVT,đánh giá sự an toàn chịu lực trong quá trình khai thác sử dụng công trình đường bộ là nhiệm vụ bắt buộc
b99cc637f5ae326d11920c72c48d65bfb5b8470d7702820e388912c3e50a6464,37/2018/TT-BGTVT,đánh giá sự an toàn vận hành trong quá trình khai thác sử dụng công trình đường bộ là nhiệm vụ bắt buộc
427e77b42ac945bb3fb5361227cdb091ed1ad048606487a67cb63f7426246fe1,37/2018/TT-BGTVT,quản lý chất lượng trong công tác bảo trì công trình thực hiện theo các quy định sau
427e77b42ac945bb3fb5361227cdb091ed1ad048606487a67cb63f7426246fe1,37/2018/TT-BGTVT,"việc quản lý chất lượng công tác bảo dưỡng được thực hiện theo quy định của pháp luật về quản lý, khai thác sử dụng kết cấu hạ tầng giao thông đường bộ"
427e77b42ac945bb3fb5361227cdb091ed1ad048606487a67cb63f7426246fe1,37/2018/TT-BGTVT,việc quản lý chất lượng công tác bảo dưỡng được thực hiện theo quy định của tiêu chuẩn kỹ thuật về bảo dưỡng công trình
427e77b42ac945bb3fb5361227cdb091ed1ad048606487a67cb63f7426246fe1,37/2018/TT-BGTVT,"việc quản lý chất lượng công tác bảo dưỡng được thực hiện theo quy định của bộ trưởng bộ giao thông vận tải về giám sát, nghiệm thu khối lượng và chất lượng thực hiện công tác quản lý, bảo dưỡng thường xuyên công trình đường bộ"
ae85276f9c2fc66f01149b4b6ad83a6ca5a44e128ccc83b2dd7b60aa926883f3,37/2018/TT-BGTVT,quản lý chất lượng trong công tác bảo trì công trình được thực hiện theo các quy định sau
ae85276f9c2fc66f01149b4b6ad83a6ca5a44e128ccc83b2dd7b60aa926883f3,37/2018/TT-BGTVT,"việc quản lý chất lượng công tác sửa chữa định kỳ và đột xuất bao gồm các công việc khảo sát, thiết kế, thẩm tra, thẩm định, phê duyệt, thi công, giám sát nghiệm thu"
2a2bbdfc49c6dbadeb03c67712d7f87268913f292d6c344fad9fc74767d01d4f,37/2018/TT-BGTVT,quản lý chất lượng công tác bảo trì đối với công trình đầu tư xây dựng và quản lý khai thác theo hình thức đối tác công tư thực hiện theo khoản 1 điều này và các quy định sau
dc4aa46a91b1f053d51243c9fa7b72ec26b5a9fea5384a03310dfed220d01547,37/2018/TT-BGTVT,quản lý chất lượng công tác bảo trì đối với công trình đầu tư xây dựng thực hiện theo khoản 1 điều này và các quy định sau
dc4aa46a91b1f053d51243c9fa7b72ec26b5a9fea5384a03310dfed220d01547,37/2018/TT-BGTVT,quản lý chất lượng công tác bảo trì đối với công trình quản lý khai thác theo hình thức đối tác công tư thực hiện theo khoản 1 điều này và các quy định sau
db19e93c7812b8b2a9074ea6751f17d4ee21ecc42411680c1fa0aa62525f9605,37/2018/TT-BGTVT,"trường hợp không xử lý kịp thời, gây thiệt hại về người và tài sản thì chủ sở hữu hoặc người quản lý, sử dụng công trình đường bộ phải chịu trách nhiệm trước pháp luật"
db19e93c7812b8b2a9074ea6751f17d4ee21ecc42411680c1fa0aa62525f9605,37/2018/TT-BGTVT,"chủ sở hữu hoặc người quản lý, sử dụng công trình đường bộ phải thực hiện các thủ tục theo quy định của pháp luật về quản lý, sử dụng và khai thác kết cấu hạ tầng giao thông đường bộ khi phá dỡ công trình"
51a2b04ce03c160ce2dd1116a15a197d453af92eca7de768502c1e3ba777c278,37/2018/TT-BGTVT,hệ thống đường trung ương phải báo cáo thực hiện
51a2b04ce03c160ce2dd1116a15a197d453af92eca7de768502c1e3ba777c278,37/2018/TT-BGTVT,nội dung báo cáo được quy định tại phụ lục iii ban hành kèm theo thông tư này
a81156fa2a01ef44acf522af4511764c63cd293e0e9086ec39fafd4ca6b2da81,37/2018/TT-BGTVT,phương pháp xác định chi phí gồm khối lượng công việc thực hiện bảo trì và đơn giá bảo trì
a81156fa2a01ef44acf522af4511764c63cd293e0e9086ec39fafd4ca6b2da81,37/2018/TT-BGTVT,"phương pháp xác định chi phí gồm khối lượng, số lượng nhân công, chuyên gia xác định theo yêu cầu cụ thể của từng loại công việc"
a81156fa2a01ef44acf522af4511764c63cd293e0e9086ec39fafd4ca6b2da81,37/2018/TT-BGTVT,"phương pháp xác định chi phí gồm khối lượng, số lượng nhân công, chuyên gia xác định theo yêu cầu cụ thể của từng loại công trình"
a81156fa2a01ef44acf522af4511764c63cd293e0e9086ec39fafd4ca6b2da81,37/2018/TT-BGTVT,"phương pháp xác định chi phí gồm khối lượng, số lượng nhân công, chuyên gia xác định theo yêu cầu cụ thể của nội dung công việc"
a81156fa2a01ef44acf522af4511764c63cd293e0e9086ec39fafd4ca6b2da81,37/2018/TT-BGTVT,"phương pháp xác định chi phí gồm khối lượng, số lượng nhân công, chuyên gia xác định theo yêu cầu cụ thể của tiến độ và thời gian thực hiện công việc"
a81156fa2a01ef44acf522af4511764c63cd293e0e9086ec39fafd4ca6b2da81,37/2018/TT-BGTVT,"phương pháp xác định chi phí gồm khối lượng, số lượng nhân công, chuyên gia xác định theo yêu cầu cụ thể của trình độ chuyên môn của nhân công, chuyên gia"
a81156fa2a01ef44acf522af4511764c63cd293e0e9086ec39fafd4ca6b2da81,37/2018/TT-BGTVT,"phương pháp xác định chi phí gồm khối lượng, số lượng nhân công, chuyên gia xác định theo yêu cầu cụ thể của đơn giá tiền lương phù hợp với nhân công, chuyên gia"
a81156fa2a01ef44acf522af4511764c63cd293e0e9086ec39fafd4ca6b2da81,37/2018/TT-BGTVT,phương pháp xác định chi phí gồm các chi phí cần thiết khác
baf40fc104f4ff11f762ec228308feab11e1d95e197e25cbf85f3c0e93f31c09,37/2018/TT-BGTVT,"khi sử dụng phương pháp này, chi phí quản lý, vận hành khai thác bảo trì công trình được xác định trên cơ sở quy mô, công suất hoặc năng lực phục vụ của công trình, bộ phận kết cấu công trình đang xem xét"
baf40fc104f4ff11f762ec228308feab11e1d95e197e25cbf85f3c0e93f31c09,37/2018/TT-BGTVT,"chi phí quản lý, vận hành khai thác bảo trì công trình được xác định trên cơ sở dữ liệu về chi phí quản lý, bảo trì, vận hành khai thác của công trình tương tự đã hoặc đang thực hiện có cùng loại, cấp công trình, quy mô, công suất hoặc năng lực phục vụ"
aa8e6b63fe5e917feeffb4f129d13c36a105d16cfa4af94a7af02b94db4bbea7,37/2018/TT-BGTVT,"tư vấn thiết kế lập chỉ dẫn kỹ thuật vận hành khai thác, bảo trì để xác định khối lượng và tính dự toán chi phí quản lý, vận hành khai thác và bảo trì"
e649a95137e0ee8738546daa4f18daebe253335d1c484ae270d214cceb9e4645,36/2024/QH15,"cơ sở dữ liệu về trật tự, an toàn giao thông đường bộ bao gồm cơ sở dữ liệu về đăng ký xe cơ giới"
e649a95137e0ee8738546daa4f18daebe253335d1c484ae270d214cceb9e4645,36/2024/QH15,"cơ sở dữ liệu về trật tự, an toàn giao thông đường bộ bao gồm cơ sở dữ liệu về quản lý xe cơ giới"
e649a95137e0ee8738546daa4f18daebe253335d1c484ae270d214cceb9e4645,36/2024/QH15,"cơ sở dữ liệu về trật tự, an toàn giao thông đường bộ bao gồm cơ sở dữ liệu về xe máy chuyên dùng"
9eaf6739c1c91b13e41871e08ae5b870ee68a3bd776bc9b679f2586b56080f02,36/2024/QH15,"cơ sở dữ liệu về trật tự, an toàn giao thông đường bộ bao gồm cơ sở dữ liệu về đăng kiểm xe cơ giới"
9eaf6739c1c91b13e41871e08ae5b870ee68a3bd776bc9b679f2586b56080f02,36/2024/QH15,"cơ sở dữ liệu về trật tự, an toàn giao thông đường bộ bao gồm cơ sở dữ liệu về xe máy chuyên dùng"
04bb596ba23a5b2bed0dde7069e319d18e85457a70b8650d176d21ae86eedd65,36/2024/QH15,"cơ sở dữ liệu về trật tự, an toàn giao thông đường bộ bao gồm cơ sở dữ liệu về đào tạo"
04bb596ba23a5b2bed0dde7069e319d18e85457a70b8650d176d21ae86eedd65,36/2024/QH15,"cơ sở dữ liệu về trật tự, an toàn giao thông đường bộ bao gồm cơ sở dữ liệu về sát hạch"
04bb596ba23a5b2bed0dde7069e319d18e85457a70b8650d176d21ae86eedd65,36/2024/QH15,"cơ sở dữ liệu về trật tự, an toàn giao thông đường bộ bao gồm cơ sở dữ liệu về cấp giấy phép lái xe"
72f0e61011f94ec0bb18db4b7f2c8c0af2751db2040ade7697f319ff7e877c76,36/2024/QH15,"cơ sở dữ liệu về trật tự, an toàn giao thông đường bộ bao gồm cơ sở dữ liệu về xe máy chuyên dùng"
1a8675087537d5f5548f42af695715884aa8a13e70b21962dd032401fe3c8080,36/2024/QH15,"cơ sở dữ liệu về trật tự, an toàn giao thông đường bộ bao gồm cơ sở dữ liệu về bảo hiểm của chủ xe cơ giới"
1a8675087537d5f5548f42af695715884aa8a13e70b21962dd032401fe3c8080,36/2024/QH15,"cơ sở dữ liệu về trật tự, an toàn giao thông đường bộ bao gồm cơ sở dữ liệu về xe máy chuyên dùng"
48273d48d05bd566b3f2cdf4d6fc86a9573d4fcc2450775ffd8979ad78ad5104,36/2024/QH15,"cơ sở dữ liệu về trật tự, an toàn giao thông đường bộ bao gồm cơ sở dữ liệu về xử lý vi phạm hành chính về trật tự, an toàn giao thông đường bộ"
d8e848a34bf393b38ffb8bb66be7b5d030a6727f2cefdf40ad78760793c7fdcc,36/2024/QH15,"cơ sở dữ liệu về trật tự, an toàn giao thông đường bộ bao gồm cơ sở dữ liệu về tai nạn giao thông đường bộ"
f49990d35d1ec35556d0eb9a58b27fd194a2db46f1edc204a951904bffd3ee0f,36/2024/QH15,"cơ sở dữ liệu về trật tự, an toàn giao thông đường bộ bao gồm cơ sở dữ liệu về hành trình của phương tiện giao thông đường bộ"
f49990d35d1ec35556d0eb9a58b27fd194a2db46f1edc204a951904bffd3ee0f,36/2024/QH15,"cơ sở dữ liệu về trật tự, an toàn giao thông đường bộ bao gồm hình ảnh người lái xe theo quy định của luật này"
0d1398f9772304d00f730f6fac1cfabe49f07a5e268fe7fe6adfb204f96260c3,36/2024/QH15,"cơ sở dữ liệu về trật tự, an toàn giao thông đường bộ bao gồm cơ sở dữ liệu khác liên quan đến công tác bảo đảm trật tự, an toàn giao thông đường bộ"
cb6c1caa812314c05ba4e271ebb321a047de3345611c57c725bcb708b650583f,36/2024/QH15,thứ tự ưu tiên đó gồm cọc tiêu
cb6c1caa812314c05ba4e271ebb321a047de3345611c57c725bcb708b650583f,36/2024/QH15,thứ tự ưu tiên đó gồm tường bảo vệ
cb6c1caa812314c05ba4e271ebb321a047de3345611c57c725bcb708b650583f,36/2024/QH15,thứ tự ưu tiên đó gồm rào chắn
cb6c1caa812314c05ba4e271ebb321a047de3345611c57c725bcb708b650583f,36/2024/QH15,thứ tự ưu tiên đó gồm đinh phản quang
cb6c1caa812314c05ba4e271ebb321a047de3345611c57c725bcb708b650583f,36/2024/QH15,thứ tự ưu tiên đó gồm tiêu phản quang
cb6c1caa812314c05ba4e271ebb321a047de3345611c57c725bcb708b650583f,36/2024/QH15,thứ tự ưu tiên đó gồm cột km
cb6c1caa812314c05ba4e271ebb321a047de3345611c57c725bcb708b650583f,36/2024/QH15,thứ tự ưu tiên đó gồm cọc h
53259cdf887a0765e4740ef1fa146ffea4ee21358eccac799926225b4140a157,36/2024/QH15,"ba màu của tín hiệu đèn giao thông gồm màu xanh, màu vàng và màu đỏ"
5564f61142d1c4fbb2b2620ac725e4ee601e74145eb75f20caa4391f57e9d4c7,36/2024/QH15,tín hiệu đèn màu đỏ là cấm đi
f2884a4a286dc0d3f82ba0d3f6a9bf1145a719402eafebcfa99b4d64857cf1c3,36/2024/QH15,biển báo cấm để biểu thị các điều cấm
dce0cd1817dfd8aca03b29686d711d0cb76b7b7c4e989247e725c0e082a7261d,36/2024/QH15,biển báo nguy hiểm để cảnh báo các tình huống nguy hiểm có thể xảy ra
8ee2932f774bbd17b66985858b1f28c06e6cb9a508fc121c8d2310177e18e545,36/2024/QH15,biển hiệu lệnh để báo hiệu lệnh phải thi hành
17619dfb8d4ab9753a780696943dea132e462dfaff6e6876c574e608e90e2b89,36/2024/QH15,biển chỉ dẫn để chỉ dẫn hướng đi
17619dfb8d4ab9753a780696943dea132e462dfaff6e6876c574e608e90e2b89,36/2024/QH15,biển chỉ dẫn để chỉ dẫn các điều cần biết
63c2065e426bfdedb55cfad509a13e680210034d99d5fb25bc2bcf6a88eab97e,36/2024/QH15,biển phụ để thuyết minh bổ sung cho biển báo cấm
63c2065e426bfdedb55cfad509a13e680210034d99d5fb25bc2bcf6a88eab97e,36/2024/QH15,biển phụ để thuyết minh bổ sung cho biển báo nguy hiểm
63c2065e426bfdedb55cfad509a13e680210034d99d5fb25bc2bcf6a88eab97e,36/2024/QH15,biển phụ để thuyết minh bổ sung cho biển hiệu lệnh
63c2065e426bfdedb55cfad509a13e680210034d99d5fb25bc2bcf6a88eab97e,36/2024/QH15,biển phụ để thuyết minh bổ sung cho biển chỉ dẫn
63b46bcdee1ecd72c83595f76884d16be76a56e3922ae2190b50e251579445a9,36/2024/QH15,"các trường hợp sau đây gồm điều kiện trời mưa, gió, sương, khói, bụi"
63b46bcdee1ecd72c83595f76884d16be76a56e3922ae2190b50e251579445a9,36/2024/QH15,"các trường hợp sau đây gồm mặt đường trơn trượt, lầy lội"
63b46bcdee1ecd72c83595f76884d16be76a56e3922ae2190b50e251579445a9,36/2024/QH15,"các trường hợp sau đây gồm có nhiều đất đá, vật liệu rơi vãi ảnh hưởng đến an toàn giao thông đường bộ"
9950b855f09c683f2f68ce68e24ddec447e5c479d1a689b25d4e27812e432a8a,36/2024/QH15,các trường hợp nhường đường khi tránh nhau bao gồm nơi đường hẹp chỉ đủ cho một xe chạy và có chỗ tránh xe
9950b855f09c683f2f68ce68e24ddec447e5c479d1a689b25d4e27812e432a8a,36/2024/QH15,xe nào ở gần chỗ tránh hơn phải vào vị trí tránh
9950b855f09c683f2f68ce68e24ddec447e5c479d1a689b25d4e27812e432a8a,36/2024/QH15,xe nào ở gần chỗ tránh hơn phải nhường đường cho xe đi ngược chiều
c40238c8ca05cd974a99cedace88e205398a8162b2313a95b82425098bf995dc,36/2024/QH15,các trường hợp nhường đường khi tránh nhau bao gồm xe xuống dốc
3da7f05d3fb36a54439af1486e23ed739bf878132e56cd240f8f45c19625529d,36/2024/QH15,người lái xe phải tắt đèn chiếu xa
4561d12e10ee49d06a1afa48db466be3fe25db1ed01ede21e548518b69ec53a5,36/2024/QH15,"người lái xe phải tắt đèn chiếu xa, bật đèn chiếu gần khi chuyển hướng xe tại nơi đường giao nhau"
6812ad8de0e69872991af37fa375d90a9a09ae19e3c52fdfcd039986b22d0b08,36/2024/QH15,trong trường hợp các xe cùng thứ tự ưu tiên đến bến phà thì xe nào đến trước được qua trước
6812ad8de0e69872991af37fa375d90a9a09ae19e3c52fdfcd039986b22d0b08,36/2024/QH15,trong trường hợp các xe cùng thứ tự ưu tiên đến cầu phao thì xe nào đến trước được qua trước
